imgName,subId,response,rt,nClicks,gender,income,education,congruency,valueDiff,saliencyLocation,correctness
img_53,5c9e3d5553de260014ce7f98,Left,6.508,2,Male,30000,Bachelor's Degree,1,0.8,1,1
img_53,5c6e01f1a8f71b0001c1ed34,Left,3.888,2,Male,35000,Bachelor's Degree,1,0.8,1,1
img_53,5efd440689469118b2540378,Left,4.024,3,Female,NaN,High School Diploma or equivalent,1,0.8,1,1
img_53,5df1a3387caa1e0c69dca179,Left,5.227,1,Male,12000,High School Diploma or equivalent,1,0.8,1,1
img_53,5ea6d737a09cad065e46bc83,,0,0,Male,50000,High School Diploma or equivalent,1,0.8,1,
img_53,5c120a94e32f860001657bd1,Left,4.058,1,Male,130000,High School Diploma or equivalent,1,0.8,1,1
img_53,5de5157820c5aa09b7a53b89,Left,1.468,1,Male,10000,High School Diploma or equivalent,1,0.8,1,1
img_53,5c041a0ce0483e0001f21370,Left,0,0,Female,250000,Master's Degree,1,0.8,1,
img_53,5e8cb59cf38a3b057a543c1e,Left,7.564,1,Male,70000,Master's Degree,1,0.8,1,1
img_53,5ec85e9240ce74335fcd7b64,Left,2.335,1,Male,67000,Bachelor's Degree,1,0.8,1,1
img_53,5b689fa3cda8590001db3c99,Left,6.389,1,Female,25000,Bachelor's Degree,1,0.8,1,1
img_53,5d474ed70f79810001c36084,Left,0,0,Male,14000,High School Diploma or equivalent,1,0.8,1,
img_53,5c7a8e2cc872f3001446f7b3,Left,10.102,1,Female,65000,Master's Degree,1,0.8,1,1
img_53,5e5e06a0394d0811996bd24a,Left,8.387,1,Female,5000,High School Diploma or equivalent,1,0.8,1,1
img_53,5ef1f70124605d063a917fcb,Left,1.935,2,Female,150000,Bachelor's Degree,1,0.8,1,1
img_53,5ecb01cced3da428165efe9c,Left,4.875,2,Female,30000,Bachelor's Degree,1,0.8,1,1
img_53,5d293924af9e43001b1e4e22,Left,6.416,1,Male,50000,High School Diploma or equivalent,1,0.8,1,1
img_53,5ea664529b1fb66807ced077,Left,0,0,Male,15000,High School Diploma or equivalent,1,0.8,1,
img_53,5bf50a11499f2f0001d98ddf,,0,0,Male,20000,High School Diploma or equivalent,1,0.8,1,
img_53,5f1ca7a85e7391107f8d7562,Left,2.417,1,Female,229521.06,High School Diploma or equivalent,1,0.8,1,1
img_53,5bcd2885ac406f000177d6b0,Left,1.925,1,Male,10000,High School Diploma or equivalent,1,0.8,1,1
img_53,5c5a060fcb75f20001e60f78,Left,1.281,1,Male,70000,High School Diploma or equivalent,1,0.8,1,1
img_53,5d547cb99b7c4e0016886fdb,Left,5.481,1,Female,22000,Bachelor's Degree,1,0.8,1,1
img_53,5f1c56ae47b7400908bae9c9,Left,3.377,1,Male,30000,High School Diploma or equivalent,1,0.8,1,1
img_53,5f08dd79938b1e15c0bd56a6,Left,4.004,2,Female,NaN,High School Diploma or equivalent,1,0.8,1,1
img_53,5c62fbd932207f00016bd19e,Left,3.307,3,Female,80000,Bachelor's Degree,1,0.8,1,1
img_53,5bd8d12abeca730001cf1926,Left,1.284,1,Male,15000,Bachelor's Degree,1,0.8,1,1
img_53,5ecd4b6b8ebded08f71361b1,Left,2.72,1,Female,1000,High School Diploma or equivalent,1,0.8,1,1
img_53,5efc96a12da8b4056d00cd93,Left,1.482,1,Male,55000,High School Diploma or equivalent,1,0.8,1,1
img_53,5e1d4ad0aedc2c0cd69a1278,Left,2.555,1,Male,0,Master's Degree,1,0.8,1,1
img_53,5c5c65ccf808d600015155ea,Left,5.828,1,Female,50000,Bachelor's Degree,1,0.8,1,1
img_53,5e9ce99a8035dd1cf6b23aa7,Left,0,0,Male,30000,High School Diploma or equivalent,1,0.8,1,
img_53,5df949909195c66d579887f4,Left,5.977,3,Male,15000,High School Diploma or equivalent,1,0.8,1,1
img_53,5e2df47e1996e2000a1da03f,Left,1.288,1,Male,90000,Master's Degree,1,0.8,1,1
img_53,5e721cdce963f7000d4d26a4,Left,5.122,3,Male,25000,Bachelor's Degree,1,0.8,1,1
img_53,5d40706844220d00191363da,Left,4.905,1,Female,50000,High School Diploma or equivalent,1,0.8,1,1
img_53,5e62d0f9ffed3206751eb55c,Left,6.611,1,Male,30000,Bachelor's Degree,1,0.8,1,1
img_53,5d4ca0c0112f830016026942,Left,2.638,1,Female,0,Bachelor's Degree,1,0.8,1,1
img_53,5d9e6e24348a610012ad4292,Left,3.177,1,Female,40000,High School Diploma or equivalent,1,0.8,1,1
img_53,5bf0bf413c1b1c0001ce9336,Left,6.602,1,Female,19000,Master's Degree,1,0.8,1,1
img_53,5e99dadcb9ea5b047f30a2c2,Left,7.885,1,Male,10000,Bachelor's Degree,1,0.8,1,1
img_53,5ea97c487b2a16069184abcc,Left,0,0,Female,40000,Bachelor's Degree,1,0.8,1,
img_53,5d54043a7f6fa40001b13299,Left,1.395,1,Female,35000,Master's Degree,1,0.8,1,1
img_53,5f0f58b82ab2910f275ed21e,Left,0,0,Male,44480,High School Diploma or equivalent,1,0.8,1,
img_53,5ec45b4b30b4c334ecb6cf6b,Left,2.441,1,Female,0,Bachelor's Degree,1,0.8,1,1
img_53,5c5d6b55b7ce2100011fa04e,Left,0.291,1,Male,NaN,High School Diploma or equivalent,1,0.8,1,1
img_28,5d4556c5d1f123001716bae3,Right,4.072,1,Male,3000,High School Diploma or equivalent,1,0.5,1,0
img_28,5dcb016991c2ba7e029b6545,Left,2.03,1,Female,20000,High School Diploma or equivalent,1,0.5,1,1
img_28,5e9886c0cb28b607b3e7f42f,Left,2.555,2,Male,200000,Associate's Degree,1,0.5,1,1
img_28,5e6ff43e18d1a809cd0b836a,Left,5.982,2,Male,30000,Bachelor's Degree,1,0.5,1,1
img_28,5cf23dc994df330018876744,Left,3.931,2,Female,70000,Master's Degree,1,0.5,1,1
img_28,579540d016a091000112cdf5,Right,9.866,1,Male,59000,Bachelor's Degree,1,0.5,1,0
img_28,5eea4d6485ba010cd59c2107,Left,0.717,1,Male,400000,Bachelor's Degree,1,0.5,1,1
img_28,5d92b4debda22b00179a2edf,Left,5.076,1,Male,40000,Bachelor's Degree,1,0.5,1,1
img_28,5ede038270fe0e000ab7ae54,Left,7.883,1,Male,30000,Associate's Degree,1,0.5,1,1
img_28,5a910c8a6475f900019f8cbc,,0,0,Male,300000,Bachelor's Degree,1,0.5,1,
img_28,5ce998fda20e6000170c5ce8,Left,0.999,1,Female,50000,High School Diploma or equivalent,1,0.5,1,1
img_28,5e8222aec6db759394a891f4,Left,1.782,1,Female,10000,Master's Degree,1,0.5,1,1
img_28,59d7a9a250f88f000161eb07,Left,6.937,1,Male,20000,Master's Degree,1,0.5,1,1
img_28,5f204b5558c81f30e9860972,Left,0,0,Female,5000,Bachelor's Degree,1,0.5,1,
img_28,5b910e2aa067840001b100af,Left,0,0,Male,40000,Associate's Degree,1,0.5,1,
img_28,5da5a0f915b62c00141f609a,Left,7.562,2,Female,150000,High School Diploma or equivalent,1,0.5,1,1
img_28,5ad2d9fafb109b0001a32749,Right,6.334,3,Female,40000,Associate's Degree,1,0.5,1,0
img_28,5f1e174460bf5d7ad7a63b8e,Right,2.15,1,Male,NaN,High School Diploma or equivalent,1,0.5,1,0
img_28,5d62f080d556f20001807aa2,Left,1.501,1,Male,35000,Master's Degree,1,0.5,1,1
img_28,5f0f39b34102af025bd36ea5,Right,0,4,Male,150000,Master's Degree,1,0.5,1,0
img_28,5ee24dabbd4b2a3393438be3,Right,2.301,2,Male,30000,High School Diploma or equivalent,1,0.5,1,0
img_28,5ecfdd84dc64e1061b97e321,Left,3.419,1,Male,30000,High School Diploma or equivalent,1,0.5,1,1
img_28,5f033543945c554f816f6ad7,Left,6.538,1,Female,75000,Bachelor's Degree,1,0.5,1,1
img_28,5b69032cecb6340001b0cc05,Left,3.521,1,Male,5300,Bachelor's Degree,1,0.5,1,1
img_28,5eb71d89ed8104645e640ad7,Left,3.206,1,Female,20000,High School Diploma or equivalent,1,0.5,1,1
img_28,5f136401b1f46a36f39a8c72,Left,9.901,1,Female,3087,High School Diploma or equivalent,1,0.5,1,1
img_28,5739ae9d12d1d8000735d6bb,Left,3.255,1,Female,12000,High School Diploma or equivalent,1,0.5,1,1
img_28,5c5403d7114ab80001e4bfe7,Left,9.897,1,Male,110000,Bachelor's Degree,1,0.5,1,1
img_28,5d510a7e8c23ee000140b64a,Left,1.972,2,Male,30000,Bachelor's Degree,1,0.5,1,1
img_28,5e9bd025eb6b380e1d66d04c,Right,8.792,3,Male,19000,Bachelor's Degree,1,0.5,1,0
img_28,5c9e3d5553de260014ce7f98,Left,8.867,1,Male,30000,Bachelor's Degree,1,0.5,1,1
img_28,5c6e01f1a8f71b0001c1ed34,Left,3.756,1,Male,35000,Bachelor's Degree,1,0.5,1,1
img_28,5efd440689469118b2540378,Left,2.155,2,Female,NaN,High School Diploma or equivalent,1,0.5,1,1
img_28,5df1a3387caa1e0c69dca179,Right,8.635,1,Male,12000,High School Diploma or equivalent,1,0.5,1,0
img_28,5ea6d737a09cad065e46bc83,Left,6.944,2,Male,50000,High School Diploma or equivalent,1,0.5,1,1
img_28,5c120a94e32f860001657bd1,Left,9.461,1,Male,130000,High School Diploma or equivalent,1,0.5,1,1
img_28,5de5157820c5aa09b7a53b89,Left,1.501,1,Male,10000,High School Diploma or equivalent,1,0.5,1,1
img_28,5c041a0ce0483e0001f21370,Left,0,0,Female,250000,Master's Degree,1,0.5,1,
img_28,5e8cb59cf38a3b057a543c1e,Left,7.937,1,Male,70000,Master's Degree,1,0.5,1,1
img_28,5ec85e9240ce74335fcd7b64,Right,8.232,2,Male,67000,Bachelor's Degree,1,0.5,1,0
img_28,5b689fa3cda8590001db3c99,Left,2.412,1,Female,25000,Bachelor's Degree,1,0.5,1,1
img_28,5d474ed70f79810001c36084,Right,3.988,1,Male,14000,High School Diploma or equivalent,1,0.5,1,0
img_28,5c7a8e2cc872f3001446f7b3,Left,2.522,1,Female,65000,Master's Degree,1,0.5,1,1
img_28,5e5e06a0394d0811996bd24a,Left,2.678,1,Female,5000,High School Diploma or equivalent,1,0.5,1,1
img_28,5ef1f70124605d063a917fcb,Left,0,0,Female,150000,Bachelor's Degree,1,0.5,1,
img_28,5ecb01cced3da428165efe9c,Left,5.457,3,Female,30000,Bachelor's Degree,1,0.5,1,1
img_28,5d293924af9e43001b1e4e22,Right,3.419,1,Male,50000,High School Diploma or equivalent,1,0.5,1,0
img_28,5ea664529b1fb66807ced077,Right,6.973,2,Male,15000,High School Diploma or equivalent,1,0.5,1,0
img_28,5bf50a11499f2f0001d98ddf,Left,5.051,1,Male,20000,High School Diploma or equivalent,1,0.5,1,1
img_28,5f1ca7a85e7391107f8d7562,Left,1.793,1,Female,229521.06,High School Diploma or equivalent,1,0.5,1,1
img_28,5bcd2885ac406f000177d6b0,Left,3.037,1,Male,10000,High School Diploma or equivalent,1,0.5,1,1
img_28,5c5a060fcb75f20001e60f78,Left,1.773,1,Male,70000,High School Diploma or equivalent,1,0.5,1,1
img_28,5d547cb99b7c4e0016886fdb,Left,3.556,1,Female,22000,Bachelor's Degree,1,0.5,1,1
img_28,5f1c56ae47b7400908bae9c9,Left,6.796,1,Male,30000,High School Diploma or equivalent,1,0.5,1,1
img_28,5f08dd79938b1e15c0bd56a6,Left,4.615,3,Female,NaN,High School Diploma or equivalent,1,0.5,1,1
img_28,5c62fbd932207f00016bd19e,Left,3.073,2,Female,80000,Bachelor's Degree,1,0.5,1,1
img_28,5bd8d12abeca730001cf1926,Left,2.305,1,Male,15000,Bachelor's Degree,1,0.5,1,1
img_28,5ecd4b6b8ebded08f71361b1,Left,9.903,1,Female,1000,High School Diploma or equivalent,1,0.5,1,1
img_28,5efc96a12da8b4056d00cd93,Left,1.973,1,Male,55000,High School Diploma or equivalent,1,0.5,1,1
img_28,5e1d4ad0aedc2c0cd69a1278,Left,5.295,1,Male,0,Master's Degree,1,0.5,1,1
img_28,5c5c65ccf808d600015155ea,Left,6.453,1,Female,50000,Bachelor's Degree,1,0.5,1,1
img_28,5e9ce99a8035dd1cf6b23aa7,Left,4.059,1,Male,30000,High School Diploma or equivalent,1,0.5,1,1
img_28,5df949909195c66d579887f4,Right,1.883,1,Male,15000,High School Diploma or equivalent,1,0.5,1,0
img_28,5e2df47e1996e2000a1da03f,Left,1.735,2,Male,90000,Master's Degree,1,0.5,1,1
img_28,5e721cdce963f7000d4d26a4,Left,4.935,3,Male,25000,Bachelor's Degree,1,0.5,1,1
img_28,5d40706844220d00191363da,Left,2.424,1,Female,50000,High School Diploma or equivalent,1,0.5,1,1
img_28,5e62d0f9ffed3206751eb55c,Left,4.9,1,Male,30000,Bachelor's Degree,1,0.5,1,1
img_28,5d4ca0c0112f830016026942,Left,4.544,1,Female,0,Bachelor's Degree,1,0.5,1,1
img_28,5d9e6e24348a610012ad4292,Left,4.611,1,Female,40000,High School Diploma or equivalent,1,0.5,1,1
img_28,5bf0bf413c1b1c0001ce9336,Left,8.775,1,Female,19000,Master's Degree,1,0.5,1,1
img_28,5e99dadcb9ea5b047f30a2c2,Right,3.533,1,Male,10000,Bachelor's Degree,1,0.5,1,0
img_28,5ea97c487b2a16069184abcc,Left,0,0,Female,40000,Bachelor's Degree,1,0.5,1,
img_28,5d54043a7f6fa40001b13299,Left,7.515,2,Female,35000,Master's Degree,1,0.5,1,1
img_28,5f0f58b82ab2910f275ed21e,Right,0,0,Male,44480,High School Diploma or equivalent,1,0.5,1,
img_28,5ec45b4b30b4c334ecb6cf6b,Left,5.789,1,Female,0,Bachelor's Degree,1,0.5,1,1
img_28,5c5d6b55b7ce2100011fa04e,Left,0,0,Male,NaN,High School Diploma or equivalent,1,0.5,1,
img_15,5d4556c5d1f123001716bae3,Right,4.158,1,Male,3000,High School Diploma or equivalent,0,2.3,0,0
img_15,5dcb016991c2ba7e029b6545,Left,0,0,Female,20000,High School Diploma or equivalent,0,2.3,0,
img_15,5e9886c0cb28b607b3e7f42f,Left,4.122,2,Male,200000,Associate's Degree,0,2.3,0,1
img_15,5e6ff43e18d1a809cd0b836a,Left,0,0,Male,30000,Bachelor's Degree,0,2.3,0,
img_15,5cf23dc994df330018876744,Left,2.631,1,Female,70000,Master's Degree,0,2.3,0,1
img_15,579540d016a091000112cdf5,Left,8.184,1,Male,59000,Bachelor's Degree,0,2.3,0,1
img_15,5eea4d6485ba010cd59c2107,Left,0,0,Male,400000,Bachelor's Degree,0,2.3,0,
img_15,5d92b4debda22b00179a2edf,Left,5.899,1,Male,40000,Bachelor's Degree,0,2.3,0,1
img_15,5ede038270fe0e000ab7ae54,Left,2.768,1,Male,30000,Associate's Degree,0,2.3,0,1
img_15,5a910c8a6475f900019f8cbc,Left,8.611,1,Male,300000,Bachelor's Degree,0,2.3,0,1
img_15,5ce998fda20e6000170c5ce8,Left,1.012,1,Female,50000,High School Diploma or equivalent,0,2.3,0,1
img_15,5e8222aec6db759394a891f4,Left,1.583,1,Female,10000,Master's Degree,0,2.3,0,1
img_15,59d7a9a250f88f000161eb07,Left,2.665,1,Male,20000,Master's Degree,0,2.3,0,1
img_15,5f204b5558c81f30e9860972,Left,0,0,Female,5000,Bachelor's Degree,0,2.3,0,
img_15,5b910e2aa067840001b100af,Left,0,0,Male,40000,Associate's Degree,0,2.3,0,
img_15,5da5a0f915b62c00141f609a,Left,0.029,1,Female,150000,High School Diploma or equivalent,0,2.3,0,1
img_15,5ad2d9fafb109b0001a32749,Left,8.404,4,Female,40000,Associate's Degree,0,2.3,0,1
img_15,5f1e174460bf5d7ad7a63b8e,Right,4.365,1,Male,NaN,High School Diploma or equivalent,0,2.3,0,0
img_15,5d62f080d556f20001807aa2,Left,0.986,1,Male,35000,Master's Degree,0,2.3,0,1
img_15,5f0f39b34102af025bd36ea5,Left,7.832,23,Male,150000,Master's Degree,0,2.3,0,1
img_15,5ee24dabbd4b2a3393438be3,Right,5.981,3,Male,30000,High School Diploma or equivalent,0,2.3,0,0
img_15,5ecfdd84dc64e1061b97e321,Left,0.741,1,Male,30000,High School Diploma or equivalent,0,2.3,0,1
img_15,5f033543945c554f816f6ad7,Left,2.215,1,Female,75000,Bachelor's Degree,0,2.3,0,1
img_15,5b69032cecb6340001b0cc05,Left,2.603,1,Male,5300,Bachelor's Degree,0,2.3,0,1
img_15,5eb71d89ed8104645e640ad7,Left,4.715,1,Female,20000,High School Diploma or equivalent,0,2.3,0,1
img_15,5f136401b1f46a36f39a8c72,Left,2.32,1,Female,3087,High School Diploma or equivalent,0,2.3,0,1
img_15,5739ae9d12d1d8000735d6bb,Left,1.51,1,Female,12000,High School Diploma or equivalent,0,2.3,0,1
img_15,5c5403d7114ab80001e4bfe7,Left,4.11,1,Male,110000,Bachelor's Degree,0,2.3,0,1
img_15,5d510a7e8c23ee000140b64a,Left,2.873,2,Male,30000,Bachelor's Degree,0,2.3,0,1
img_15,5e9bd025eb6b380e1d66d04c,Left,9.201,1,Male,19000,Bachelor's Degree,0,2.3,0,1
img_15,5c9e3d5553de260014ce7f98,Left,9.647,1,Male,30000,Bachelor's Degree,0,2.3,0,1
img_15,5c6e01f1a8f71b0001c1ed34,Left,1.9,1,Male,35000,Bachelor's Degree,0,2.3,0,1
img_15,5efd440689469118b2540378,Left,8.34,3,Female,NaN,High School Diploma or equivalent,0,2.3,0,1
img_15,5df1a3387caa1e0c69dca179,Left,6.931,2,Male,12000,High School Diploma or equivalent,0,2.3,0,1
img_15,5ea6d737a09cad065e46bc83,Left,1.362,1,Male,50000,High School Diploma or equivalent,0,2.3,0,1
img_15,5c120a94e32f860001657bd1,Left,2.727,1,Male,130000,High School Diploma or equivalent,0,2.3,0,1
img_15,5de5157820c5aa09b7a53b89,Left,2.466,2,Male,10000,High School Diploma or equivalent,0,2.3,0,1
img_15,5c041a0ce0483e0001f21370,Left,0,0,Female,250000,Master's Degree,0,2.3,0,
img_15,5e8cb59cf38a3b057a543c1e,Left,1.913,2,Male,70000,Master's Degree,0,2.3,0,1
img_15,5ec85e9240ce74335fcd7b64,Left,2.768,1,Male,67000,Bachelor's Degree,0,2.3,0,1
img_15,5b689fa3cda8590001db3c99,Left,2.098,1,Female,25000,Bachelor's Degree,0,2.3,0,1
img_15,5d474ed70f79810001c36084,Left,2.112,1,Male,14000,High School Diploma or equivalent,0,2.3,0,1
img_15,5c7a8e2cc872f3001446f7b3,Left,3.18,1,Female,65000,Master's Degree,0,2.3,0,1
img_15,5e5e06a0394d0811996bd24a,Left,3.585,2,Female,5000,High School Diploma or equivalent,0,2.3,0,1
img_15,5ef1f70124605d063a917fcb,Left,5.9,1,Female,150000,Bachelor's Degree,0,2.3,0,1
img_15,5ecb01cced3da428165efe9c,Left,1.847,1,Female,30000,Bachelor's Degree,0,2.3,0,1
img_15,5d293924af9e43001b1e4e22,Right,9.456,1,Male,50000,High School Diploma or equivalent,0,2.3,0,0
img_15,5ea664529b1fb66807ced077,Left,5.669,1,Male,15000,High School Diploma or equivalent,0,2.3,0,1
img_15,5bf50a11499f2f0001d98ddf,Left,3.433,1,Male,20000,High School Diploma or equivalent,0,2.3,0,1
img_15,5f1ca7a85e7391107f8d7562,Left,0,0,Female,229521.06,High School Diploma or equivalent,0,2.3,0,
img_15,5bcd2885ac406f000177d6b0,Left,2.404,1,Male,10000,High School Diploma or equivalent,0,2.3,0,1
img_15,5c5a060fcb75f20001e60f78,Left,4.135,2,Male,70000,High School Diploma or equivalent,0,2.3,0,1
img_15,5d547cb99b7c4e0016886fdb,Left,2.168,1,Female,22000,Bachelor's Degree,0,2.3,0,1
img_15,5f1c56ae47b7400908bae9c9,Left,1.729,1,Male,30000,High School Diploma or equivalent,0,2.3,0,1
img_15,5f08dd79938b1e15c0bd56a6,Left,5.192,5,Female,NaN,High School Diploma or equivalent,0,2.3,0,1
img_15,5c62fbd932207f00016bd19e,Left,4.007,2,Female,80000,Bachelor's Degree,0,2.3,0,1
img_15,5bd8d12abeca730001cf1926,Left,2.138,1,Male,15000,Bachelor's Degree,0,2.3,0,1
img_15,5ecd4b6b8ebded08f71361b1,Left,2.476,1,Female,1000,High School Diploma or equivalent,0,2.3,0,1
img_15,5efc96a12da8b4056d00cd93,Left,2.34,1,Male,55000,High School Diploma or equivalent,0,2.3,0,1
img_15,5e1d4ad0aedc2c0cd69a1278,Left,4.186,2,Male,0,Master's Degree,0,2.3,0,1
img_15,5c5c65ccf808d600015155ea,Left,2.191,1,Female,50000,Bachelor's Degree,0,2.3,0,1
img_15,5e9ce99a8035dd1cf6b23aa7,Left,0,0,Male,30000,High School Diploma or equivalent,0,2.3,0,
img_15,5df949909195c66d579887f4,Left,2.32,1,Male,15000,High School Diploma or equivalent,0,2.3,0,1
img_15,5e2df47e1996e2000a1da03f,Left,0.473,1,Male,90000,Master's Degree,0,2.3,0,1
img_15,5e721cdce963f7000d4d26a4,Left,1.969,2,Male,25000,Bachelor's Degree,0,2.3,0,1
img_15,5d40706844220d00191363da,Left,3.959,2,Female,50000,High School Diploma or equivalent,0,2.3,0,1
img_15,5e62d0f9ffed3206751eb55c,Left,3.982,1,Male,30000,Bachelor's Degree,0,2.3,0,1
img_15,5d4ca0c0112f830016026942,Left,7.854,1,Female,0,Bachelor's Degree,0,2.3,0,1
img_15,5d9e6e24348a610012ad4292,Left,1.684,1,Female,40000,High School Diploma or equivalent,0,2.3,0,1
img_15,5bf0bf413c1b1c0001ce9336,Left,7.404,1,Female,19000,Master's Degree,0,2.3,0,1
img_15,5e99dadcb9ea5b047f30a2c2,Left,6.966,1,Male,10000,Bachelor's Degree,0,2.3,0,1
img_15,5ea97c487b2a16069184abcc,Left,0,0,Female,40000,Bachelor's Degree,0,2.3,0,
img_15,5d54043a7f6fa40001b13299,Left,3.375,1,Female,35000,Master's Degree,0,2.3,0,1
img_15,5f0f58b82ab2910f275ed21e,Left,0,0,Male,44480,High School Diploma or equivalent,0,2.3,0,
img_15,5ec45b4b30b4c334ecb6cf6b,Left,0,0,Female,0,Bachelor's Degree,0,2.3,0,
img_15,5c5d6b55b7ce2100011fa04e,Left,2.798,1,Male,NaN,High School Diploma or equivalent,0,2.3,0,1
flippedimg_30,5d4556c5d1f123001716bae3,Left,4.561,1,Male,3000,High School Diploma or equivalent,0,-1.4,1,0
flippedimg_30,5dcb016991c2ba7e029b6545,Right,0,0,Female,20000,High School Diploma or equivalent,0,-1.4,1,
flippedimg_30,5e9886c0cb28b607b3e7f42f,Right,1.723,1,Male,200000,Associate's Degree,0,-1.4,1,1
flippedimg_30,5e6ff43e18d1a809cd0b836a,Right,0.901,1,Male,30000,Bachelor's Degree,0,-1.4,1,1
flippedimg_30,5cf23dc994df330018876744,Right,2.798,1,Female,70000,Master's Degree,0,-1.4,1,1
flippedimg_30,579540d016a091000112cdf5,Left,6.486,1,Male,59000,Bachelor's Degree,0,-1.4,1,0
flippedimg_30,5eea4d6485ba010cd59c2107,Right,0.981,2,Male,400000,Bachelor's Degree,0,-1.4,1,1
flippedimg_30,5d92b4debda22b00179a2edf,Right,3.043,1,Male,40000,Bachelor's Degree,0,-1.4,1,1
flippedimg_30,5ede038270fe0e000ab7ae54,Left,3.691,1,Male,30000,Associate's Degree,0,-1.4,1,0
flippedimg_30,5a910c8a6475f900019f8cbc,Left,9.1,1,Male,300000,Bachelor's Degree,0,-1.4,1,0
flippedimg_30,5ce998fda20e6000170c5ce8,Right,1.395,1,Female,50000,High School Diploma or equivalent,0,-1.4,1,1
flippedimg_30,5e8222aec6db759394a891f4,Right,2.875,1,Female,10000,Master's Degree,0,-1.4,1,1
flippedimg_30,59d7a9a250f88f000161eb07,Right,1.91,1,Male,20000,Master's Degree,0,-1.4,1,1
flippedimg_30,5f204b5558c81f30e9860972,Right,0,0,Female,5000,Bachelor's Degree,0,-1.4,1,
flippedimg_30,5b910e2aa067840001b100af,Right,8.545,1,Male,40000,Associate's Degree,0,-1.4,1,1
flippedimg_30,5da5a0f915b62c00141f609a,Right,7.347,2,Female,150000,High School Diploma or equivalent,0,-1.4,1,1
flippedimg_30,5ad2d9fafb109b0001a32749,Right,5.292,5,Female,40000,Associate's Degree,0,-1.4,1,1
flippedimg_30,5f1e174460bf5d7ad7a63b8e,Right,3.976,2,Male,NaN,High School Diploma or equivalent,0,-1.4,1,1
flippedimg_30,5d62f080d556f20001807aa2,Right,4.01,1,Male,35000,Master's Degree,0,-1.4,1,1
flippedimg_30,5f0f39b34102af025bd36ea5,Right,3.451,4,Male,150000,Master's Degree,0,-1.4,1,1
flippedimg_30,5ee24dabbd4b2a3393438be3,Left,2.172,1,Male,30000,High School Diploma or equivalent,0,-1.4,1,0
flippedimg_30,5ecfdd84dc64e1061b97e321,Right,1.684,1,Male,30000,High School Diploma or equivalent,0,-1.4,1,1
flippedimg_30,5f033543945c554f816f6ad7,Right,2.612,1,Female,75000,Bachelor's Degree,0,-1.4,1,1
flippedimg_30,5b69032cecb6340001b0cc05,Right,8.223,2,Male,5300,Bachelor's Degree,0,-1.4,1,1
flippedimg_30,5eb71d89ed8104645e640ad7,Right,7.629,1,Female,20000,High School Diploma or equivalent,0,-1.4,1,1
flippedimg_30,5f136401b1f46a36f39a8c72,Right,3.157,1,Female,3087,High School Diploma or equivalent,0,-1.4,1,1
flippedimg_30,5739ae9d12d1d8000735d6bb,Right,5.588,2,Female,12000,High School Diploma or equivalent,0,-1.4,1,1
flippedimg_30,5c5403d7114ab80001e4bfe7,Right,3.771,1,Male,110000,Bachelor's Degree,0,-1.4,1,1
flippedimg_30,5d510a7e8c23ee000140b64a,Right,4.581,3,Male,30000,Bachelor's Degree,0,-1.4,1,1
flippedimg_30,5e9bd025eb6b380e1d66d04c,Right,7.119,1,Male,19000,Bachelor's Degree,0,-1.4,1,1
flippedimg_30,5c9e3d5553de260014ce7f98,Right,9.513,1,Male,30000,Bachelor's Degree,0,-1.4,1,1
flippedimg_30,5c6e01f1a8f71b0001c1ed34,Right,9.815,3,Male,35000,Bachelor's Degree,0,-1.4,1,1
flippedimg_30,5efd440689469118b2540378,Right,4.971,4,Female,NaN,High School Diploma or equivalent,0,-1.4,1,1
flippedimg_30,5df1a3387caa1e0c69dca179,Left,0,0,Male,12000,High School Diploma or equivalent,0,-1.4,1,
flippedimg_30,5ea6d737a09cad065e46bc83,Right,5.351,1,Male,50000,High School Diploma or equivalent,0,-1.4,1,1
flippedimg_30,5c120a94e32f860001657bd1,Right,4.517,1,Male,130000,High School Diploma or equivalent,0,-1.4,1,1
flippedimg_30,5de5157820c5aa09b7a53b89,Right,3.135,3,Male,10000,High School Diploma or equivalent,0,-1.4,1,1
flippedimg_30,5c041a0ce0483e0001f21370,Right,0,0,Female,250000,Master's Degree,0,-1.4,1,
flippedimg_30,5e8cb59cf38a3b057a543c1e,Right,2.965,1,Male,70000,Master's Degree,0,-1.4,1,1
flippedimg_30,5ec85e9240ce74335fcd7b64,Right,2.443,1,Male,67000,Bachelor's Degree,0,-1.4,1,1
flippedimg_30,5b689fa3cda8590001db3c99,Right,2.659,1,Female,25000,Bachelor's Degree,0,-1.4,1,1
flippedimg_30,5d474ed70f79810001c36084,Right,2.022,1,Male,14000,High School Diploma or equivalent,0,-1.4,1,1
flippedimg_30,5c7a8e2cc872f3001446f7b3,Right,6.949,1,Female,65000,Master's Degree,0,-1.4,1,1
flippedimg_30,5e5e06a0394d0811996bd24a,Right,6.868,2,Female,5000,High School Diploma or equivalent,0,-1.4,1,1
flippedimg_30,5ef1f70124605d063a917fcb,Right,2.531,1,Female,150000,Bachelor's Degree,0,-1.4,1,1
flippedimg_30,5ecb01cced3da428165efe9c,Right,4.113,3,Female,30000,Bachelor's Degree,0,-1.4,1,1
flippedimg_30,5d293924af9e43001b1e4e22,Right,4.794,1,Male,50000,High School Diploma or equivalent,0,-1.4,1,1
