imgName,subId,response,rt,nClicks,congruency,valueDiff,saliencyLocation,correctness,normalizedRt,income,education,gender
flippedimg_53,5bcd2885ac406f000177d6b0,Right,2.471,1,1,-0.8,0,1,0.596499698249849,10000,High School Diploma or equivalent,Male
flippedimg_53,5c5a060fcb75f20001e60f78,Right,2.507,1,1,-0.8,0,1,0.648801128349788,70000,High School Diploma or equivalent,Male
flippedimg_53,5d547cb99b7c4e0016886fdb,Right,3.296,1,1,-0.8,0,1,0.723950096643823,22000,Bachelor's Degree,Female
flippedimg_53,5f1c56ae47b7400908bae9c9,Right,2.402,1,1,-0.8,0,1,0.587666825693909,30000,High School Diploma or equivalent,Male
flippedimg_53,5f08dd79938b1e15c0bd56a6,Right,6.729,4,1,-0.8,0,1,1.32475729025021,0,High School Diploma or equivalent,Female
flippedimg_53,5c62fbd932207f00016bd19e,Right,3.184,2,1,-0.8,0,1,0.563754349000062,80000,Bachelor's Degree,Female
flippedimg_53,5bd8d12abeca730001cf1926,Right,1.588,1,1,-0.8,0,1,0.746205535454161,15000,Bachelor's Degree,Male
flippedimg_53,5ecd4b6b8ebded08f71361b1,Right,3.997,1,1,-0.8,0,1,1.15438490086499,1000,High School Diploma or equivalent,Female
flippedimg_53,5efc96a12da8b4056d00cd93,Right,2.453,1,1,-0.8,0,1,0.965235012886851,55000,High School Diploma or equivalent,Male
flippedimg_53,5e1d4ad0aedc2c0cd69a1278,Right,4.025,2,1,-0.8,0,1,0.724324713419353,0,Master's Degree,Male
flippedimg_53,5c5c65ccf808d600015155ea,Right,6.538,1,1,-0.8,0,1,1.21609561509923,50000,Bachelor's Degree,Female
flippedimg_53,5e9ce99a8035dd1cf6b23aa7,Right,7.326,1,1,-0.8,0,1,2.3130351814356,30000,High School Diploma or equivalent,Male
flippedimg_53,5df949909195c66d579887f4,Right,8.246,3,1,-0.8,0,1,1.70867912017323,15000,High School Diploma or equivalent,Male
flippedimg_53,5e2df47e1996e2000a1da03f,Right,2.081,3,1,-0.8,0,1,1.12365010799136,90000,Master's Degree,Male
flippedimg_53,5e721cdce963f7000d4d26a4,Right,2.855,2,1,-0.8,0,1,0.659764749381832,25000,Bachelor's Degree,Male
flippedimg_53,5d40706844220d00191363da,Right,8.719,1,1,-0.8,0,1,1.89050303555941,50000,High School Diploma or equivalent,Female
flippedimg_53,5e62d0f9ffed3206751eb55c,Right,3.635,2,1,-0.8,0,1,0.70199426237977,30000,Bachelor's Degree,Male
flippedimg_53,5d4ca0c0112f830016026942,Right,4.709,1,1,-0.8,0,1,0.805597611776882,0,Bachelor's Degree,Female
flippedimg_53,5d9e6e24348a610012ad4292,Right,1.264,1,1,-0.8,0,1,0.316688798135946,40000,High School Diploma or equivalent,Female
flippedimg_53,5bf0bf413c1b1c0001ce9336,Right,7.642,1,1,-0.8,0,1,1.06216589274404,19000,Master's Degree,Female
flippedimg_53,5e99dadcb9ea5b047f30a2c2,Left,2.667,1,1,-0.8,0,0,0.676407578301088,10000,Bachelor's Degree,Male
flippedimg_53,5ea97c487b2a16069184abcc,Right,0.46,1,1,-0.8,0,1,0.118057179198222,40000,Bachelor's Degree,Female
flippedimg_53,5d54043a7f6fa40001b13299,Right,1.621,1,1,-0.8,0,1,0.343879027558478,35000,Master's Degree,Female
flippedimg_53,5f0f58b82ab2910f275ed21e,Right,3.741,1,1,-0.8,0,1,0.674230811861488,44480,High School Diploma or equivalent,Male
flippedimg_53,5ec45b4b30b4c334ecb6cf6b,Right,4.974,1,1,-0.8,0,1,1.18890347198536,0,Bachelor's Degree,Female
flippedimg_53,5c5d6b55b7ce2100011fa04e,Right,0,0,1,-0.8,0,NaN,0,2000,High School Diploma or equivalent,Male
img_53,5d4556c5d1f123001716bae3,Left,3.276,2,1,0.8,1,1,0.916261117637187,3000,High School Diploma or equivalent,Male
img_53,5dcb016991c2ba7e029b6545,Left,1.111,1,1,0.8,1,1,0.60972497616804,20000,High School Diploma or equivalent,Female
img_53,5e9886c0cb28b607b3e7f42f,Right,6.581,2,1,0.8,1,0,2.14343875191349,200000,Associate's Degree,Male
img_53,5e6ff43e18d1a809cd0b836a,Left,0,0,1,0.8,1,NaN,0,30000,Bachelor's Degree,Male
img_53,5cf23dc994df330018876744,Left,2.107,1,1,0.8,1,1,0.611078886310905,70000,Master's Degree,Female
img_53,579540d016a091000112cdf5,Left,5.224,1,1,0.8,1,1,0.819039854504406,59000,Bachelor's Degree,Male
img_53,5eea4d6485ba010cd59c2107,Left,1.117,2,1,0.8,1,1,0.362748667134094,400000,Bachelor's Degree,Male
img_53,5d92b4debda22b00179a2edf,Left,1.97,1,1,0.8,1,1,0.482322985016159,40000,Bachelor's Degree,Male
img_53,5ede038270fe0e000ab7ae54,Left,1.903,1,1,0.8,1,1,0.552362707535121,30000,Associate's Degree,Male
img_53,5a910c8a6475f900019f8cbc,Left,7.674,1,1,0.8,1,1,1.09223756978422,300000,Bachelor's Degree,Male
img_53,5ce998fda20e6000170c5ce8,Left,2.733,1,1,0.8,1,1,1.27799859714753,50000,High School Diploma or equivalent,Female
img_53,5e8222aec6db759394a891f4,Left,3.39,1,1,0.8,1,1,0.752242414667085,10000,Master's Degree,Female
img_53,59d7a9a250f88f000161eb07,Right,6.611,2,1,0.8,1,0,1.71476000881891,20000,Master's Degree,Male
img_53,5f204b5558c81f30e9860972,Left,0,0,1,0.8,1,NaN,0,5000,Bachelor's Degree,Female
img_53,5b910e2aa067840001b100af,Left,2.535,1,1,0.8,1,1,0.605228602124866,40000,Associate's Degree,Male
img_53,5da5a0f915b62c00141f609a,Left,6.008,1,1,0.8,1,1,1.33467393125008,150000,High School Diploma or equivalent,Female
img_53,5ad2d9fafb109b0001a32749,Left,4.061,2,1,0.8,1,1,0.602606924147948,40000,Associate's Degree,Female
img_53,5f1e174460bf5d7ad7a63b8e,Left,0.687,1,1,0.8,1,1,0.187272553803377,22661,High School Diploma or equivalent,Male
img_53,5d62f080d556f20001807aa2,Left,3.353,1,1,0.8,1,1,1.07083067462013,35000,Master's Degree,Male
img_53,5f0f39b34102af025bd36ea5,,0,0,1,0.8,1,NaN,0,150000,Master's Degree,Male
img_53,5ee24dabbd4b2a3393438be3,Left,2.206,1,1,0.8,1,1,0.566476214932272,30000,High School Diploma or equivalent,Male
img_53,5ecfdd84dc64e1061b97e321,Left,5.27,1,1,0.8,1,1,1.54165691551603,30000,High School Diploma or equivalent,Male
img_53,5f033543945c554f816f6ad7,Left,3.759,1,1,0.8,1,1,0.958097568435541,75000,Bachelor's Degree,Female
img_53,5b69032cecb6340001b0cc05,Left,5.75,1,1,0.8,1,1,1.06749343259475,5300,Bachelor's Degree,Male
img_53,5eb71d89ed8104645e640ad7,Left,0,0,1,0.8,1,NaN,0,20000,High School Diploma or equivalent,Female
img_53,5f136401b1f46a36f39a8c72,Left,7.014,1,1,0.8,1,1,1.08729199959882,3087,High School Diploma or equivalent,Female
img_53,5739ae9d12d1d8000735d6bb,Left,2.057,1,1,0.8,1,1,0.768185971960652,12000,High School Diploma or equivalent,Female
img_53,5c5403d7114ab80001e4bfe7,Left,2.256,1,1,0.8,1,1,0.464958110489381,110000,Bachelor's Degree,Male
img_53,5d510a7e8c23ee000140b64a,Left,8.135,4,1,0.8,1,1,2.74270494428617,30000,Bachelor's Degree,Male
img_53,5e9bd025eb6b380e1d66d04c,Left,9.31,1,1,0.8,1,1,1.44577093366831,19000,Bachelor's Degree,Male
img_53,5c9e3d5553de260014ce7f98,Left,6.508,2,1,0.8,1,1,0.976996007497108,30000,Bachelor's Degree,Male
img_53,5c6e01f1a8f71b0001c1ed34,Left,3.888,2,1,0.8,1,1,0.737628781485821,35000,Bachelor's Degree,Male
img_53,5efd440689469118b2540378,Left,4.024,3,1,0.8,1,1,1.00870383061797,20000,High School Diploma or equivalent,Female
img_53,5df1a3387caa1e0c69dca179,Left,5.227,1,1,0.8,1,1,1.17545782586853,12000,High School Diploma or equivalent,Male
img_53,5ea6d737a09cad065e46bc83,,0,0,1,0.8,1,NaN,0,50000,High School Diploma or equivalent,Male
img_53,5c120a94e32f860001657bd1,Left,4.058,1,1,0.8,1,1,0.693698929877944,130000,High School Diploma or equivalent,Male
img_53,5de5157820c5aa09b7a53b89,Left,1.468,1,1,0.8,1,1,0.542568329236967,10000,High School Diploma or equivalent,Male
img_53,5c041a0ce0483e0001f21370,Left,0,0,1,0.8,1,NaN,0,250000,Master's Degree,Female
img_53,5e8cb59cf38a3b057a543c1e,Left,7.564,1,1,0.8,1,1,1.41324772136226,70000,Master's Degree,Male
img_53,5ec85e9240ce74335fcd7b64,Left,2.335,1,1,0.8,1,1,0.382683372530381,67000,Bachelor's Degree,Male
img_53,5b689fa3cda8590001db3c99,Left,6.389,1,1,0.8,1,1,1.47049718639962,25000,Bachelor's Degree,Female
img_53,5d474ed70f79810001c36084,Left,0,0,1,0.8,1,NaN,0,14000,High School Diploma or equivalent,Male
img_53,5c7a8e2cc872f3001446f7b3,Left,10.102,1,1,0.8,1,1,2.17001004021672,65000,Master's Degree,Female
img_53,5e5e06a0394d0811996bd24a,Left,8.387,1,1,0.8,1,1,1.24251851851852,5000,High School Diploma or equivalent,Female
img_53,5ef1f70124605d063a917fcb,Left,1.935,2,1,0.8,1,1,0.488328075709779,150000,Bachelor's Degree,Female
img_53,5ecb01cced3da428165efe9c,Left,4.875,2,1,0.8,1,1,1.16798639146112,30000,Bachelor's Degree,Female
img_53,5d293924af9e43001b1e4e22,Left,6.416,1,1,0.8,1,1,1.08099911545428,50000,High School Diploma or equivalent,Male
img_53,5ea664529b1fb66807ced077,Left,0,0,1,0.8,1,NaN,0,15000,High School Diploma or equivalent,Male
img_53,5bf50a11499f2f0001d98ddf,,0,0,1,0.8,1,NaN,0,20000,High School Diploma or equivalent,Male
img_53,5f1ca7a85e7391107f8d7562,Left,2.417,1,1,0.8,1,1,1.18205911078051,229521,High School Diploma or equivalent,Female
img_53,5bcd2885ac406f000177d6b0,Left,1.925,1,1,0.8,1,1,0.464695232347616,10000,High School Diploma or equivalent,Male
img_53,5c5a060fcb75f20001e60f78,Left,1.281,1,1,0.8,1,1,0.331517449308368,70000,High School Diploma or equivalent,Male
img_53,5d547cb99b7c4e0016886fdb,Left,5.481,1,1,0.8,1,1,1.20387453874539,22000,Bachelor's Degree,Female
img_53,5f1c56ae47b7400908bae9c9,Left,3.377,1,1,0.8,1,1,0.826207689578822,30000,High School Diploma or equivalent,Male
img_53,5f08dd79938b1e15c0bd56a6,Left,4.004,2,1,0.8,1,1,0.788278821542849,0,High School Diploma or equivalent,Female
img_53,5c62fbd932207f00016bd19e,Left,3.307,3,1,0.8,1,1,0.58553254778367,80000,Bachelor's Degree,Female
img_53,5bd8d12abeca730001cf1926,Left,1.284,1,1,0.8,1,1,0.603355105493163,15000,Bachelor's Degree,Male
img_53,5ecd4b6b8ebded08f71361b1,Left,2.72,1,1,0.8,1,1,0.785570910771275,1000,High School Diploma or equivalent,Female
img_53,5efc96a12da8b4056d00cd93,Left,1.482,1,1,0.8,1,1,0.583154622543137,55000,High School Diploma or equivalent,Male
img_53,5e1d4ad0aedc2c0cd69a1278,Left,2.555,1,1,0.8,1,1,0.459788731127067,0,Master's Degree,Male
img_53,5c5c65ccf808d600015155ea,Left,5.828,1,1,0.8,1,1,1.08403261621265,50000,Bachelor's Degree,Female
img_53,5e9ce99a8035dd1cf6b23aa7,Left,0,0,1,0.8,1,NaN,0,30000,High School Diploma or equivalent,Male
img_53,5df949909195c66d579887f4,Left,5.977,3,1,0.8,1,1,1.23851262445736,15000,High School Diploma or equivalent,Male
img_53,5e2df47e1996e2000a1da03f,Left,1.288,1,1,0.8,1,1,0.695464362850972,90000,Master's Degree,Male
img_53,5e721cdce963f7000d4d26a4,Left,5.122,3,1,0.8,1,1,1.18364800221847,25000,Bachelor's Degree,Male
img_53,5d40706844220d00191363da,Left,4.905,1,1,0.8,1,1,1.06352992194276,50000,High School Diploma or equivalent,Female
img_53,5e62d0f9ffed3206751eb55c,Left,6.611,1,1,0.8,1,1,1.27672188957157,30000,Bachelor's Degree,Male
img_53,5d4ca0c0112f830016026942,Left,2.638,1,1,0.8,1,1,0.451298895703422,0,Bachelor's Degree,Female
img_53,5d9e6e24348a610012ad4292,Left,3.177,1,1,0.8,1,1,0.795981259238845,40000,High School Diploma or equivalent,Female
img_53,5bf0bf413c1b1c0001ce9336,Left,6.602,1,1,0.8,1,1,0.917615705822579,19000,Master's Degree,Female
img_53,5e99dadcb9ea5b047f30a2c2,Left,7.885,1,1,0.8,1,1,1.99980268275369,10000,Bachelor's Degree,Male
img_53,5ea97c487b2a16069184abcc,Left,0,0,1,0.8,1,NaN,0,40000,Bachelor's Degree,Female
img_53,5d54043a7f6fa40001b13299,Left,1.395,1,1,0.8,1,1,0.295935375351065,35000,Master's Degree,Female
img_53,5f0f58b82ab2910f275ed21e,Left,0,0,1,0.8,1,NaN,0,44480,High School Diploma or equivalent,Male
img_53,5ec45b4b30b4c334ecb6cf6b,Left,2.441,1,1,0.8,1,1,0.583456649601177,0,Bachelor's Degree,Female
img_53,5c5d6b55b7ce2100011fa04e,Left,0.291,1,1,0.8,1,1,0.0618490967056323,2000,High School Diploma or equivalent,Male
img_28,5d4556c5d1f123001716bae3,Right,4.072,1,1,0.5,1,0,1.13889355037199,3000,High School Diploma or equivalent,Male
img_28,5dcb016991c2ba7e029b6545,Left,2.03,1,1,0.5,1,1,1.11407893935295,20000,High School Diploma or equivalent,Female
img_28,5e9886c0cb28b607b3e7f42f,Left,2.555,2,1,0.5,1,1,0.832166237826922,200000,Associate's Degree,Male
img_28,5e6ff43e18d1a809cd0b836a,Left,5.982,2,1,0.5,1,1,2.9041654529566,30000,Bachelor's Degree,Male
img_28,5cf23dc994df330018876744,Left,3.931,2,1,0.5,1,1,1.14008120649652,70000,Master's Degree,Female
img_28,579540d016a091000112cdf5,Right,9.866,1,1,0.5,1,0,1.5468313944373,59000,Bachelor's Degree,Male
img_28,5eea4d6485ba010cd59c2107,Left,0.717,1,1,0.5,1,1,0.232847622502368,400000,Bachelor's Degree,Male
img_28,5d92b4debda22b00179a2edf,Left,5.076,1,1,0.5,1,1,1.24277739692488,40000,Bachelor's Degree,Male
img_28,5ede038270fe0e000ab7ae54,Left,7.883,1,1,0.5,1,1,2.28811099500755,30000,Associate's Degree,Male
img_28,5a910c8a6475f900019f8cbc,,0,0,1,0.5,1,NaN,0,300000,Bachelor's Degree,Male
img_28,5ce998fda20e6000170c5ce8,Left,0.999,1,1,0.5,1,1,0.467149871405191,50000,High School Diploma or equivalent,Female
img_28,5e8222aec6db759394a891f4,Left,1.782,1,1,0.5,1,1,0.395426543639158,10000,Master's Degree,Female
img_28,59d7a9a250f88f000161eb07,Left,6.937,1,1,0.5,1,1,1.79931783106592,20000,Master's Degree,Male
img_28,5f204b5558c81f30e9860972,Left,0,0,1,0.5,1,NaN,0,5000,Bachelor's Degree,Female
img_28,5b910e2aa067840001b100af,Left,0,0,1,0.5,1,NaN,0,40000,Associate's Degree,Male
img_28,5da5a0f915b62c00141f609a,Left,7.562,2,1,0.5,1,1,1.67989418577115,150000,High School Diploma or equivalent,Female
img_28,5ad2d9fafb109b0001a32749,Right,6.334,3,1,0.5,1,0,0.9398946706607,40000,Associate's Degree,Female
img_28,5f1e174460bf5d7ad7a63b8e,Right,2.15,1,1,0.5,1,0,0.586078589049871,22661,High School Diploma or equivalent,Male
img_28,5d62f080d556f20001807aa2,Left,1.501,1,1,0.5,1,1,0.47936678872795,35000,Master's Degree,Male
img_28,5f0f39b34102af025bd36ea5,Right,0,4,1,0.5,1,0,0,150000,Master's Degree,Male
img_28,5ee24dabbd4b2a3393438be3,Right,2.301,2,1,0.5,1,0,0.590871156191821,30000,High School Diploma or equivalent,Male
img_28,5ecfdd84dc64e1061b97e321,Left,3.419,1,1,0.5,1,1,1.00017552071144,30000,High School Diploma or equivalent,Male
img_28,5f033543945c554f816f6ad7,Left,6.538,1,1,0.5,1,1,1.66641178569608,75000,Bachelor's Degree,Female
img_28,5b69032cecb6340001b0cc05,Left,3.521,1,1,0.5,1,1,0.653677282811499,5300,Bachelor's Degree,Male
img_28,5eb71d89ed8104645e640ad7,Left,3.206,1,1,0.5,1,1,0.737765201967251,20000,High School Diploma or equivalent,Female
img_28,5f136401b1f46a36f39a8c72,Left,9.901,1,1,0.5,1,1,1.53482721528769,3087,High School Diploma or equivalent,Female
img_28,5739ae9d12d1d8000735d6bb,Left,3.255,1,1,0.5,1,1,1.21557867706948,12000,High School Diploma or equivalent,Female
img_28,5c5403d7114ab80001e4bfe7,Left,9.897,1,1,0.5,1,1,2.03975639162828,110000,Bachelor's Degree,Male
img_28,5d510a7e8c23ee000140b64a,Left,1.972,2,1,0.5,1,1,0.664857301798689,30000,Bachelor's Degree,Male
img_28,5e9bd025eb6b380e1d66d04c,Right,8.792,3,1,0.5,1,0,1.36532954337398,19000,Bachelor's Degree,Male
img_28,5c9e3d5553de260014ce7f98,Left,8.867,1,1,0.5,1,1,1.33113454186799,30000,Bachelor's Degree,Male
img_28,5c6e01f1a8f71b0001c1ed34,Left,3.756,1,1,0.5,1,1,0.712585829027969,35000,Bachelor's Degree,Male
img_28,5efd440689469118b2540378,Left,2.155,2,1,0.5,1,1,0.540198000740986,20000,High School Diploma or equivalent,Female
img_28,5df1a3387caa1e0c69dca179,Right,8.635,1,1,0.5,1,0,1.9418554288071,12000,High School Diploma or equivalent,Male
img_28,5ea6d737a09cad065e46bc83,Left,6.944,2,1,0.5,1,1,1.87563593755191,50000,High School Diploma or equivalent,Male
img_28,5c120a94e32f860001657bd1,Left,9.461,1,1,0.5,1,1,1.61732025026497,130000,High School Diploma or equivalent,Male
img_28,5de5157820c5aa09b7a53b89,Left,1.501,1,1,0.5,1,1,0.554765028736163,10000,High School Diploma or equivalent,Male
img_28,5c041a0ce0483e0001f21370,Left,0,0,1,0.5,1,NaN,0,250000,Master's Degree,Female
img_28,5e8cb59cf38a3b057a543c1e,Left,7.937,1,1,0.5,1,1,1.4829385463316,70000,Master's Degree,Male
img_28,5ec85e9240ce74335fcd7b64,Right,8.232,2,1,0.5,1,0,1.34914326452681,67000,Bachelor's Degree,Male
img_28,5b689fa3cda8590001db3c99,Left,2.412,1,1,0.5,1,1,0.555147787383921,25000,Bachelor's Degree,Female
img_28,5d474ed70f79810001c36084,Right,3.988,1,1,0.5,1,0,1.17001613613026,14000,High School Diploma or equivalent,Male
img_28,5c7a8e2cc872f3001446f7b3,Left,2.522,1,1,0.5,1,1,0.541750675255054,65000,Master's Degree,Female
img_28,5e5e06a0394d0811996bd24a,Left,2.678,1,1,0.5,1,1,0.396740740740741,5000,High School Diploma or equivalent,Female
img_28,5ef1f70124605d063a917fcb,Left,0,0,1,0.5,1,NaN,0,150000,Bachelor's Degree,Female
img_28,5ecb01cced3da428165efe9c,Left,5.457,3,1,0.5,1,1,1.30742599758017,30000,Bachelor's Degree,Female
img_28,5d293924af9e43001b1e4e22,Right,3.419,1,1,0.5,1,0,0.576049871530264,50000,High School Diploma or equivalent,Male
img_28,5ea664529b1fb66807ced077,Right,6.973,2,1,0.5,1,0,1.43592062631097,15000,High School Diploma or equivalent,Male
img_28,5bf50a11499f2f0001d98ddf,Left,5.051,1,1,0.5,1,1,0.893991161682311,20000,High School Diploma or equivalent,Male
img_28,5f1ca7a85e7391107f8d7562,Left,1.793,1,1,0.5,1,1,0.876885389172299,229521,High School Diploma or equivalent,Female
img_28,5bcd2885ac406f000177d6b0,Left,3.037,1,1,0.5,1,1,0.733132166566083,10000,High School Diploma or equivalent,Male
img_28,5c5a060fcb75f20001e60f78,Left,1.773,1,1,0.5,1,1,0.458844994241793,70000,High School Diploma or equivalent,Male
img_28,5d547cb99b7c4e0016886fdb,Left,3.556,1,1,0.5,1,1,0.781057810578106,22000,Bachelor's Degree,Female
img_28,5f1c56ae47b7400908bae9c9,Left,6.796,1,1,0.5,1,1,1.66269098560192,30000,High School Diploma or equivalent,Male
img_28,5f08dd79938b1e15c0bd56a6,Left,4.615,3,1,0.5,1,1,0.908568122232829,0,High School Diploma or equivalent,Female
img_28,5c62fbd932207f00016bd19e,Left,3.073,2,1,0.5,1,1,0.544100852536806,80000,Bachelor's Degree,Female
img_28,5bd8d12abeca730001cf1926,Left,2.305,1,1,0.5,1,1,1.08312579296086,15000,Bachelor's Degree,Male
img_28,5ecd4b6b8ebded08f71361b1,Left,9.903,1,1,0.5,1,1,2.86011350344409,1000,High School Diploma or equivalent,Female
img_28,5efc96a12da8b4056d00cd93,Left,1.973,1,1,0.5,1,1,0.776359021779763,55000,High School Diploma or equivalent,Male
img_28,5e1d4ad0aedc2c0cd69a1278,Left,5.295,1,1,0.5,1,1,0.952869405603844,0,Master's Degree,Male
img_28,5c5c65ccf808d600015155ea,Left,6.453,1,1,0.5,1,1,1.20028525607759,50000,Bachelor's Degree,Female
img_28,5e9ce99a8035dd1cf6b23aa7,Left,4.059,1,1,0.5,1,1,1.28154651944405,30000,High School Diploma or equivalent,Male
img_28,5df949909195c66d579887f4,Right,1.883,1,1,0.5,1,0,0.390182243910525,15000,High School Diploma or equivalent,Male
img_28,5e2df47e1996e2000a1da03f,Left,1.735,2,1,0.5,1,1,0.93682505399568,90000,Master's Degree,Male
img_28,5e721cdce963f7000d4d26a4,Left,4.935,3,1,0.5,1,1,1.14043398886141,25000,Bachelor's Degree,Male
img_28,5d40706844220d00191363da,Left,2.424,1,1,0.5,1,1,0.525585429314831,50000,High School Diploma or equivalent,Female
img_28,5e62d0f9ffed3206751eb55c,Left,4.9,1,1,0.5,1,1,0.94629212810478,30000,Bachelor's Degree,Male
img_28,5d4ca0c0112f830016026942,Left,4.544,1,1,0.5,1,1,0.7773700462761,0,Bachelor's Degree,Female
img_28,5d9e6e24348a610012ad4292,Left,4.611,1,1,0.5,1,1,1.15526269636459,40000,High School Diploma or equivalent,Female
img_28,5bf0bf413c1b1c0001ce9336,Left,8.775,1,1,0.5,1,1,1.21964220214982,19000,Master's Degree,Female
img_28,5e99dadcb9ea5b047f30a2c2,Right,3.533,1,1,0.5,1,0,0.896043484866046,10000,Bachelor's Degree,Male
img_28,5ea97c487b2a16069184abcc,Left,0,0,1,0.5,1,NaN,0,40000,Bachelor's Degree,Female
img_28,5d54043a7f6fa40001b13299,Left,7.515,2,1,0.5,1,1,1.59423250592348,35000,Master's Degree,Female
img_28,5f0f58b82ab2910f275ed21e,Right,0,0,1,0.5,1,NaN,0,44480,High School Diploma or equivalent,Male
img_28,5ec45b4b30b4c334ecb6cf6b,Left,5.789,1,1,0.5,1,1,1.38370772000869,0,Bachelor's Degree,Female
img_28,5c5d6b55b7ce2100011fa04e,Left,0,0,1,0.5,1,NaN,0,2000,High School Diploma or equivalent,Male
img_15,5d4556c5d1f123001716bae3,Right,4.158,1,0,2.3,0,0,1.16294680315489,3000,High School Diploma or equivalent,Male
img_15,5dcb016991c2ba7e029b6545,Left,0,0,0,2.3,0,NaN,0,20000,High School Diploma or equivalent,Female
img_15,5e9886c0cb28b607b3e7f42f,Left,4.122,2,0,2.3,0,1,1.342539816956,200000,Associate's Degree,Male
img_15,5e6ff43e18d1a809cd0b836a,Left,0,0,0,2.3,0,NaN,0,30000,Bachelor's Degree,Male
img_15,5cf23dc994df330018876744,Left,2.631,1,0,2.3,0,1,0.763051044083527,70000,Master's Degree,Female
img_15,579540d016a091000112cdf5,Left,8.184,1,0,2.3,0,1,1.28312062964473,59000,Bachelor's Degree,Male
img_15,5eea4d6485ba010cd59c2107,Left,0,0,0,2.3,0,NaN,0,400000,Bachelor's Degree,Male
img_15,5d92b4debda22b00179a2edf,Left,5.899,1,0,2.3,0,1,1.44427578102047,40000,Bachelor's Degree,Male
img_15,5ede038270fe0e000ab7ae54,Left,2.768,1,0,2.3,0,1,0.803436665505631,30000,Associate's Degree,Male
img_15,5a910c8a6475f900019f8cbc,Left,8.611,1,0,2.3,0,1,1.22560043177116,300000,Bachelor's Degree,Male
img_15,5ce998fda20e6000170c5ce8,Left,1.012,1,0,2.3,0,1,0.473228898760814,50000,High School Diploma or equivalent,Female
img_15,5e8222aec6db759394a891f4,Left,1.583,1,0,2.3,0,1,0.351268360595279,10000,Master's Degree,Female
img_15,59d7a9a250f88f000161eb07,Left,2.665,1,0,2.3,0,1,0.691247227878143,20000,Master's Degree,Male
img_15,5f204b5558c81f30e9860972,Left,0,0,0,2.3,0,NaN,0,5000,Bachelor's Degree,Female
img_15,5b910e2aa067840001b100af,Left,0,0,0,2.3,0,NaN,0,40000,Associate's Degree,Male
img_15,5da5a0f915b62c00141f609a,Left,0.029,1,0,2.3,0,1,0.00644233422207926,150000,High School Diploma or equivalent,Female
img_15,5ad2d9fafb109b0001a32749,Left,8.404,4,0,2.3,0,1,1.24705949040614,40000,Associate's Degree,Female
img_15,5f1e174460bf5d7ad7a63b8e,Right,4.365,1,0,2.3,0,0,1.18987583311753,22661,High School Diploma or equivalent,Male
img_15,5d62f080d556f20001807aa2,Left,0.986,1,0,2.3,0,1,0.314893839897241,35000,Master's Degree,Male
img_15,5f0f39b34102af025bd36ea5,Left,7.832,23,0,2.3,0,1,1.39538745341433,150000,Master's Degree,Male
img_15,5ee24dabbd4b2a3393438be3,Right,5.981,3,0,2.3,0,0,1.53585414393015,30000,High School Diploma or equivalent,Male
img_15,5ecfdd84dc64e1061b97e321,Left,0.741,1,0,2.3,0,1,0.216768078633279,30000,High School Diploma or equivalent,Male
img_15,5f033543945c554f816f6ad7,Left,2.215,1,0,2.3,0,1,0.56456134984962,75000,Bachelor's Degree,Female
img_15,5b69032cecb6340001b0cc05,Left,2.603,1,0,2.3,0,1,0.48324963565985,5300,Bachelor's Degree,Male
img_15,5eb71d89ed8104645e640ad7,Left,4.715,1,0,2.3,0,1,1.08501650881958,20000,High School Diploma or equivalent,Female
img_15,5f136401b1f46a36f39a8c72,Left,2.32,1,0,2.3,0,1,0.359640353445858,3087,High School Diploma or equivalent,Female
img_15,5739ae9d12d1d8000735d6bb,Left,1.51,1,0,2.3,0,1,0.563909002265719,12000,High School Diploma or equivalent,Female
img_15,5c5403d7114ab80001e4bfe7,Left,4.11,1,0,2.3,0,1,0.847064642779856,110000,Bachelor's Degree,Male
img_15,5d510a7e8c23ee000140b64a,Left,2.873,2,0,2.3,0,1,0.968628310379124,30000,Bachelor's Degree,Male
img_15,5e9bd025eb6b380e1d66d04c,Left,9.201,1,0,2.3,0,1,1.42884407740946,19000,Bachelor's Degree,Male
img_15,5c9e3d5553de260014ce7f98,Left,9.647,1,0,2.3,0,1,1.44822994534797,30000,Bachelor's Degree,Male
img_15,5c6e01f1a8f71b0001c1ed34,Left,1.9,1,0,2.3,0,1,0.360466739923627,35000,Bachelor's Degree,Male
img_15,5efd440689469118b2540378,Left,8.34,3,0,2.3,0,1,2.09060386365653,20000,High School Diploma or equivalent,Female
img_15,5df1a3387caa1e0c69dca179,Left,6.931,2,0,2.3,0,1,1.55865662733782,12000,High School Diploma or equivalent,Male
img_15,5ea6d737a09cad065e46bc83,Left,1.362,1,0,2.3,0,1,0.367888270009462,50000,High School Diploma or equivalent,Male
img_15,5c120a94e32f860001657bd1,Left,2.727,1,0,2.3,0,1,0.466169783582345,130000,High School Diploma or equivalent,Male
img_15,5de5157820c5aa09b7a53b89,Left,2.466,2,0,2.3,0,1,0.91142608984902,10000,High School Diploma or equivalent,Male
img_15,5c041a0ce0483e0001f21370,Left,0,0,0,2.3,0,NaN,0,250000,Master's Degree,Female
img_15,5e8cb59cf38a3b057a543c1e,Left,1.913,2,0,2.3,0,1,0.357422381143045,70000,Master's Degree,Male
img_15,5ec85e9240ce74335fcd7b64,Left,2.768,1,0,2.3,0,1,0.453647783796186,67000,Bachelor's Degree,Male
