imgName,subId,response,rt,nClicks,congruency,valueDiff,saliencyLocation,correctness,normalizedRt
img_9,5e721cdce963f7000d4d26a4,Left,2.623,2,0,4,0,1,0.606151641901417
img_9,5d40706844220d00191363da,Left,3.183,1,0,4,0,1,0.690156114483955
img_9,5e62d0f9ffed3206751eb55c,Left,2.379,1,0,4,0,1,0.459434484236994
img_9,5d4ca0c0112f830016026942,Left,3.332,1,0,4,0,1,0.57002574696126
img_9,5d9e6e24348a610012ad4292,Left,3.834,2,0,4,0,1,0.960589281687671
img_9,5bf0bf413c1b1c0001ce9336,Left,3.378,1,0,4,0,1,0.469510126366051
img_9,5e99dadcb9ea5b047f30a2c2,Left,2.731,1,0,4,0,1,0.692639331211201
img_9,5ea97c487b2a16069184abcc,Left,0,0,0,4,0,,0
img_9,5d54043a7f6fa40001b13299,,0,0,0,4,0,,0
img_9,5f0f58b82ab2910f275ed21e,Left,0,0,0,4,0,,0
img_9,5ec45b4b30b4c334ecb6cf6b,Left,0,0,0,4,0,,0
img_9,5c5d6b55b7ce2100011fa04e,Left,0,0,0,4,0,,0
img_10,5d4556c5d1f123001716bae3,Left,1.957,1,1,1.4,1,1,0.547351345304022
img_10,5dcb016991c2ba7e029b6545,Left,0,0,1,1.4,1,,0
img_10,5e9886c0cb28b607b3e7f42f,Left,0.654,1,1,1.4,1,1,0.213008500797968
img_10,5e6ff43e18d1a809cd0b836a,Left,2.548,1,1,1.4,1,1,1.23701330226236
img_10,5cf23dc994df330018876744,Left,1.815,1,1,1.4,1,1,0.52639211136891
img_10,579540d016a091000112cdf5,Left,5.295,1,1,1.4,1,1,0.830171521745947
img_10,5eea4d6485ba010cd59c2107,Left,0,0,1,1.4,1,,0
img_10,5d92b4debda22b00179a2edf,Left,1.377,1,1,1.4,1,1,0.337136421506219
img_10,5ede038270fe0e000ab7ae54,Left,1.527,1,1,1.4,1,1,0.44322535701846
img_10,5a910c8a6475f900019f8cbc,Left,9.114,1,1,1.4,1,1,1.29719223495092
img_10,5ce998fda20e6000170c5ce8,Left,1.046,1,1,1.4,1,1,0.489127893383213
img_10,5e8222aec6db759394a891f4,Left,1.865,1,1,1.4,1,1,0.41384427827555
img_10,59d7a9a250f88f000161eb07,Left,1.782,1,1,1.4,1,1,0.462214844307261
img_10,5f204b5558c81f30e9860972,Left,1.22,1,1,1.4,1,1,0.35608149246012
img_10,5b910e2aa067840001b100af,Left,0,0,1,1.4,1,,0
img_10,5da5a0f915b62c00141f609a,,0,0,1,1.4,1,,0
img_10,5ad2d9fafb109b0001a32749,Left,5.483,2,1,1.4,1,1,0.813615800320906
img_10,5f1e174460bf5d7ad7a63b8e,Right,6.482,3,1,1.4,1,0,1.76695879731222
img_10,5d62f080d556f20001807aa2,Left,2.877,1,1,1.4,1,1,0.91881295880767
img_10,5f0f39b34102af025bd36ea5,Left,5.016,4,1,1.4,1,1,0.893675110613675
img_10,5ee24dabbd4b2a3393438be3,Right,5.247,2,1,1.4,1,0,1.34737112409321
img_10,5ecfdd84dc64e1061b97e321,Left,1.388,1,1,1.4,1,1,0.406037912473672
img_10,5f033543945c554f816f6ad7,Left,5.05,1,1,1.4,1,1,1.28714890146302
img_10,5b69032cecb6340001b0cc05,Right,6.084,2,1,1.4,1,0,1.12950087720113
img_10,5eb71d89ed8104645e640ad7,Right,3.803,1,1,1.4,1,0,0.875146931715987
img_10,5f136401b1f46a36f39a8c72,Left,8.928,1,1,1.4,1,1,1.38399529119165
img_10,5739ae9d12d1d8000735d6bb,Left,1.414,1,1,1.4,1,1,0.528057833909753
img_10,5c5403d7114ab80001e4bfe7,Left,4.155,1,1,1.4,1,1,0.856339073175256
img_10,5d510a7e8c23ee000140b64a,Left,4.216,2,1,1.4,1,1,1.42141905901789
img_10,5e9bd025eb6b380e1d66d04c,,0,0,1,1.4,1,,0
img_10,5c9e3d5553de260014ce7f98,Left,9.385,1,1,1.4,1,1,1.40889789956367
img_10,5c6e01f1a8f71b0001c1ed34,Right,8.035,2,1,1.4,1,0,1.52439487120334
img_10,5efd440689469118b2540378,Left,2.371,2,1,1.4,1,1,0.594343136778134
img_10,5df1a3387caa1e0c69dca179,Left,7.625,1,1,1.4,1,1,1.71472468380477
img_10,5ea6d737a09cad065e46bc83,Left,1.86,1,1,1.4,1,1,0.502402483272833
img_10,5c120a94e32f860001657bd1,Left,7.432,2,1,1.4,1,1,1.27047078532599
img_10,5de5157820c5aa09b7a53b89,Left,0.842,1,1,1.4,1,1,0.311200635706762
img_10,5c041a0ce0483e0001f21370,Left,0,0,1,1.4,1,,0
img_10,5e8cb59cf38a3b057a543c1e,Left,2.307,1,1,1.4,1,1,0.431036818242031
img_10,5ec85e9240ce74335fcd7b64,Left,8.691,1,1,1.4,1,1,1.42436881827047
img_10,5b689fa3cda8590001db3c99,Left,1.899,1,1,1.4,1,1,0.437075310216446
img_10,5d474ed70f79810001c36084,Left,9.041,1,1,1.4,1,1,2.65248643098137
img_10,5c7a8e2cc872f3001446f7b3,Left,5.382,1,1,1.4,1,1,1.1561071111113
img_10,5e5e06a0394d0811996bd24a,Right,8.244,1,1,1.4,1,0,1.22133333333333
img_10,5ef1f70124605d063a917fcb,Left,5.377,2,1,1.4,1,1,1.35697160883281
img_10,5ecb01cced3da428165efe9c,Left,5.588,4,1,1.4,1,1,1.33881188830456
img_10,5d293924af9e43001b1e4e22,Right,8.42,2,1,1.4,1,0,1.4186428541342
img_10,5ea664529b1fb66807ced077,Right,9.543,1,1,1.4,1,0,1.96514994075515
img_10,5bf50a11499f2f0001d98ddf,Left,3.011,1,1,1.4,1,1,0.532925636077101
img_10,5f1ca7a85e7391107f8d7562,Left,1.249,1,1,1.4,1,1,0.610836503667709
img_10,5bcd2885ac406f000177d6b0,Left,2.234,1,1,1.4,1,1,0.539287869643935
img_10,5c5a060fcb75f20001e60f78,Left,4.931,1,1,1.4,1,1,1.27612220338764
img_10,5d547cb99b7c4e0016886fdb,Left,3.699,1,1,1.4,1,1,0.812467053241961
img_10,5f1c56ae47b7400908bae9c9,Left,1.444,1,1,1.4,1,1,0.353285135845964
img_10,5f08dd79938b1e15c0bd56a6,Left,2.249,2,1,1.4,1,1,0.442767000412055
img_10,5c62fbd932207f00016bd19e,Left,6.659,2,1,1.4,1,1,1.17903272926866
img_10,5bd8d12abeca730001cf1926,Right,2.072,2,1,1.4,1,0,0.973638456839434
img_10,5ecd4b6b8ebded08f71361b1,Left,2.398,1,1,1.4,1,1,0.692573177952028
img_10,5efc96a12da8b4056d00cd93,Left,2.171,2,1,1.4,1,1,0.854270368111437
img_10,5e1d4ad0aedc2c0cd69a1278,Left,7.28,3,1,1.4,1,1,1.3100829599237
img_10,5c5c65ccf808d600015155ea,Left,5.982,1,1,1.4,1,1,1.11267726667537
img_10,5e9ce99a8035dd1cf6b23aa7,Left,0,0,1,1.4,1,,0
img_10,5df949909195c66d579887f4,Left,8.357,2,1,1.4,1,1,1.73167977289446
img_10,5e2df47e1996e2000a1da03f,Left,0.941,1,1,1.4,1,1,0.508099352051836
img_10,5e721cdce963f7000d4d26a4,Left,2.93,3,1,1.4,1,1,0.677096572920759
img_10,5d40706844220d00191363da,Left,2.674,1,1,1.4,1,1,0.579791847354727
img_10,5e62d0f9ffed3206751eb55c,Left,6.049,1,1,1.4,1,1,1.16818797610323
img_10,5d4ca0c0112f830016026942,Right,4.495,1,1,1.4,1,0,0.76898731470314
img_10,5d9e6e24348a610012ad4292,Left,9.018,1,1,1.4,1,1,2.25941422594142
img_10,5bf0bf413c1b1c0001ce9336,,0,0,1,1.4,1,,0
img_10,5e99dadcb9ea5b047f30a2c2,Left,6.744,1,1,1.4,1,1,1.71042096290309
img_10,5ea97c487b2a16069184abcc,Left,0,0,1,1.4,1,,0
img_10,5d54043a7f6fa40001b13299,Left,0,0,1,1.4,1,,0
img_10,5f0f58b82ab2910f275ed21e,Left,0,0,1,1.4,1,,0
img_10,5ec45b4b30b4c334ecb6cf6b,Left,3.107,1,1,1.4,1,1,0.742646378660736
img_10,5c5d6b55b7ce2100011fa04e,Left,0,0,1,1.4,1,,0
flippedimg_53,5d4556c5d1f123001716bae3,Right,2.263,1,1,-0.8,0,1,0.632936174973429
flippedimg_53,5dcb016991c2ba7e029b6545,Right,1.013,1,1,-0.8,0,1,0.555941854957898
flippedimg_53,5e9886c0cb28b607b3e7f42f,Right,2.441,2,1,-0.8,0,1,0.795036315669479
flippedimg_53,5e6ff43e18d1a809cd0b836a,Right,1.023,1,1,-0.8,0,1,0.496650160209729
flippedimg_53,5cf23dc994df330018876744,Right,3.322,1,1,-0.8,0,1,0.963457076566125
flippedimg_53,579540d016a091000112cdf5,Right,4.63,1,1,-0.8,0,1,0.72591013138503
flippedimg_53,5eea4d6485ba010cd59c2107,Right,1.342,1,1,-0.8,0,1,0.43581800473944
flippedimg_53,5d92b4debda22b00179a2edf,Right,5.371,1,1,-0.8,0,1,1.31500342767604
flippedimg_53,5ede038270fe0e000ab7ae54,Right,3.489,1,1,-0.8,0,1,1.01271334029955
flippedimg_53,5a910c8a6475f900019f8cbc,Right,8.809,1,1,-0.8,0,1,1.25378169823158
flippedimg_53,5ce998fda20e6000170c5ce8,Right,4.408,3,1,-0.8,0,1,2.06125789104513
flippedimg_53,5e8222aec6db759394a891f4,Right,4.797,1,1,-0.8,0,1,1.06445630181652
flippedimg_53,59d7a9a250f88f000161eb07,Right,2.361,1,1,-0.8,0,1,0.612395761733695
flippedimg_53,5f204b5558c81f30e9860972,Right,4.486,1,1,-0.8,0,1,1.30932915998041
flippedimg_53,5b910e2aa067840001b100af,Right,0.755,1,1,-0.8,0,1,0.180255461382356
flippedimg_53,5da5a0f915b62c00141f609a,Right,3.985,1,1,-0.8,0,1,0.885265581896063
flippedimg_53,5ad2d9fafb109b0001a32749,Right,6.351,3,1,-0.8,0,1,0.942417280291459
flippedimg_53,5f1e174460bf5d7ad7a63b8e,Right,2.182,2,1,-0.8,0,1,0.594801619212474
flippedimg_53,5d62f080d556f20001807aa2,Right,0,0,1,-0.8,0,,0
flippedimg_53,5f0f39b34102af025bd36ea5,Right,6.501,7,1,-0.8,0,1,1.15824997888746
flippedimg_53,5ee24dabbd4b2a3393438be3,Right,6.91,2,1,-0.8,0,1,1.77441099056301
flippedimg_53,5ecfdd84dc64e1061b97e321,Right,3.222,1,1,-0.8,0,1,0.942546220454013
flippedimg_53,5f033543945c554f816f6ad7,Right,4.312,1,1,-0.8,0,1,1.09904674517001
flippedimg_53,5b69032cecb6340001b0cc05,Right,7.344,2,1,-0.8,0,1,1.36342117721319
flippedimg_53,5eb71d89ed8104645e640ad7,Right,2.296,1,1,-0.8,0,1,0.52835586516432
flippedimg_53,5f136401b1f46a36f39a8c72,Right,6.042,1,1,-0.8,0,1,0.936615092896498
flippedimg_53,5739ae9d12d1d8000735d6bb,Right,6.594,2,1,-0.8,0,1,2.46252712645043
flippedimg_53,5c5403d7114ab80001e4bfe7,Right,5.385,2,1,-0.8,0,1,1.10984017064952
flippedimg_53,5d510a7e8c23ee000140b64a,Right,2.939,3,1,-0.8,0,1,0.990880126767924
flippedimg_53,5e9bd025eb6b380e1d66d04c,Right,4.63,1,1,-0.8,0,1,0.719003160352768
flippedimg_53,5c9e3d5553de260014ce7f98,Right,7.55,1,1,-0.8,0,1,1.1334234567614
flippedimg_53,5c6e01f1a8f71b0001c1ed34,Right,4.299,1,1,-0.8,0,1,0.815603428911406
flippedimg_53,5efd440689469118b2540378,Right,3.149,3,1,-0.8,0,1,0.789365895282304
flippedimg_53,5df1a3387caa1e0c69dca179,Left,8.776,1,1,-0.8,0,0,1.97356378033713
flippedimg_53,5ea6d737a09cad065e46bc83,Right,3.028,1,1,-0.8,0,1,0.817889634059215
flippedimg_53,5c120a94e32f860001657bd1,Right,2.812,1,1,-0.8,0,1,0.480700194878457
flippedimg_53,5de5157820c5aa09b7a53b89,Right,3.464,2,1,-0.8,0,1,1.28028385046107
flippedimg_53,5c041a0ce0483e0001f21370,Right,0,0,1,-0.8,0,,0
flippedimg_53,5e8cb59cf38a3b057a543c1e,Right,8.767,1,1,-0.8,0,1,1.63801464478885
flippedimg_53,5ec85e9240ce74335fcd7b64,Right,7.593,1,1,-0.8,0,1,1.24441749362877
flippedimg_53,5b689fa3cda8590001db3c99,Right,6.565,1,1,-0.8,0,1,1.5110054826598
flippedimg_53,5d474ed70f79810001c36084,Right,0.341,1,1,-0.8,0,1,0.100044007627989
flippedimg_53,5c7a8e2cc872f3001446f7b3,Right,1.782,1,1,-0.8,0,1,0.382791317725816
flippedimg_53,5e5e06a0394d0811996bd24a,Right,7.932,1,1,-0.8,0,1,1.17511111111111
flippedimg_53,5ef1f70124605d063a917fcb,Right,0.66,1,1,-0.8,0,1,0.166561514195584
flippedimg_53,5ecb01cced3da428165efe9c,Right,3.517,1,1,-0.8,0,1,0.842627310516669
flippedimg_53,5d293924af9e43001b1e4e22,Right,1.679,1,1,-0.8,0,1,0.282886146329135
flippedimg_53,5ea664529b1fb66807ced077,Right,4.037,2,1,-0.8,0,1,0.831322467864249
flippedimg_53,5bf50a11499f2f0001d98ddf,Right,6.112,1,1,-0.8,0,1,1.08178063357796
flippedimg_53,5f1ca7a85e7391107f8d7562,Right,2.435,1,1,-0.8,0,1,1.19086219890382
flippedimg_53,5bcd2885ac406f000177d6b0,Right,2.471,1,1,-0.8,0,1,0.596499698249849
flippedimg_53,5c5a060fcb75f20001e60f78,Right,2.507,1,1,-0.8,0,1,0.648801128349788
flippedimg_53,5d547cb99b7c4e0016886fdb,Right,3.296,1,1,-0.8,0,1,0.723950096643823
flippedimg_53,5f1c56ae47b7400908bae9c9,Right,2.402,1,1,-0.8,0,1,0.587666825693909
flippedimg_53,5f08dd79938b1e15c0bd56a6,Right,6.729,4,1,-0.8,0,1,1.32475729025021
flippedimg_53,5c62fbd932207f00016bd19e,Right,3.184,2,1,-0.8,0,1,0.563754349000062
flippedimg_53,5bd8d12abeca730001cf1926,Right,1.588,1,1,-0.8,0,1,0.746205535454161
flippedimg_53,5ecd4b6b8ebded08f71361b1,Right,3.997,1,1,-0.8,0,1,1.15438490086499
flippedimg_53,5efc96a12da8b4056d00cd93,Right,2.453,1,1,-0.8,0,1,0.965235012886851
flippedimg_53,5e1d4ad0aedc2c0cd69a1278,Right,4.025,2,1,-0.8,0,1,0.724324713419353
flippedimg_53,5c5c65ccf808d600015155ea,Right,6.538,1,1,-0.8,0,1,1.21609561509923
flippedimg_53,5e9ce99a8035dd1cf6b23aa7,Right,7.326,1,1,-0.8,0,1,2.3130351814356
flippedimg_53,5df949909195c66d579887f4,Right,8.246,3,1,-0.8,0,1,1.70867912017323
flippedimg_53,5e2df47e1996e2000a1da03f,Right,2.081,3,1,-0.8,0,1,1.12365010799136
flippedimg_53,5e721cdce963f7000d4d26a4,Right,2.855,2,1,-0.8,0,1,0.659764749381832
flippedimg_53,5d40706844220d00191363da,Right,8.719,1,1,-0.8,0,1,1.89050303555941
flippedimg_53,5e62d0f9ffed3206751eb55c,Right,3.635,2,1,-0.8,0,1,0.70199426237977
flippedimg_53,5d4ca0c0112f830016026942,Right,4.709,1,1,-0.8,0,1,0.805597611776882
flippedimg_53,5d9e6e24348a610012ad4292,Right,1.264,1,1,-0.8,0,1,0.316688798135946
flippedimg_53,5bf0bf413c1b1c0001ce9336,Right,7.642,1,1,-0.8,0,1,1.06216589274404
flippedimg_53,5e99dadcb9ea5b047f30a2c2,Left,2.667,1,1,-0.8,0,0,0.676407578301088
flippedimg_53,5ea97c487b2a16069184abcc,Right,0.46,1,1,-0.8,0,1,0.118057179198222
flippedimg_53,5d54043a7f6fa40001b13299,Right,1.621,1,1,-0.8,0,1,0.343879027558478
flippedimg_53,5f0f58b82ab2910f275ed21e,Right,3.741,1,1,-0.8,0,1,0.674230811861488
flippedimg_53,5ec45b4b30b4c334ecb6cf6b,Right,4.974,1,1,-0.8,0,1,1.18890347198536
flippedimg_53,5c5d6b55b7ce2100011fa04e,Right,0,0,1,-0.8,0,,0
img_53,5d4556c5d1f123001716bae3,Left,3.276,2,1,0.8,1,1,0.916261117637187
img_53,5dcb016991c2ba7e029b6545,Left,1.111,1,1,0.8,1,1,0.60972497616804
img_53,5e9886c0cb28b607b3e7f42f,Right,6.581,2,1,0.8,1,0,2.14343875191349
img_53,5e6ff43e18d1a809cd0b836a,Left,0,0,1,0.8,1,,0
img_53,5cf23dc994df330018876744,Left,2.107,1,1,0.8,1,1,0.611078886310905
img_53,579540d016a091000112cdf5,Left,5.224,1,1,0.8,1,1,0.819039854504406
img_53,5eea4d6485ba010cd59c2107,Left,1.117,2,1,0.8,1,1,0.362748667134094
img_53,5d92b4debda22b00179a2edf,Left,1.97,1,1,0.8,1,1,0.482322985016159
img_53,5ede038270fe0e000ab7ae54,Left,1.903,1,1,0.8,1,1,0.552362707535121
img_53,5a910c8a6475f900019f8cbc,Left,7.674,1,1,0.8,1,1,1.09223756978422
img_53,5ce998fda20e6000170c5ce8,Left,2.733,1,1,0.8,1,1,1.27799859714753
img_53,5e8222aec6db759394a891f4,Left,3.39,1,1,0.8,1,1,0.752242414667085
img_53,59d7a9a250f88f000161eb07,Right,6.611,2,1,0.8,1,0,1.71476000881891
img_53,5f204b5558c81f30e9860972,Left,0,0,1,0.8,1,,0
img_53,5b910e2aa067840001b100af,Left,2.535,1,1,0.8,1,1,0.605228602124866
img_53,5da5a0f915b62c00141f609a,Left,6.008,1,1,0.8,1,1,1.33467393125008
img_53,5ad2d9fafb109b0001a32749,Left,4.061,2,1,0.8,1,1,0.602606924147948
img_53,5f1e174460bf5d7ad7a63b8e,Left,0.687,1,1,0.8,1,1,0.187272553803377
img_53,5d62f080d556f20001807aa2,Left,3.353,1,1,0.8,1,1,1.07083067462013
img_53,5f0f39b34102af025bd36ea5,,0,0,1,0.8,1,,0
img_53,5ee24dabbd4b2a3393438be3,Left,2.206,1,1,0.8,1,1,0.566476214932272
img_53,5ecfdd84dc64e1061b97e321,Left,5.27,1,1,0.8,1,1,1.54165691551603
img_53,5f033543945c554f816f6ad7,Left,3.759,1,1,0.8,1,1,0.958097568435541
img_53,5b69032cecb6340001b0cc05,Left,5.75,1,1,0.8,1,1,1.06749343259475
img_53,5eb71d89ed8104645e640ad7,Left,0,0,1,0.8,1,,0
img_53,5f136401b1f46a36f39a8c72,Left,7.014,1,1,0.8,1,1,1.08729199959882
img_53,5739ae9d12d1d8000735d6bb,Left,2.057,1,1,0.8,1,1,0.768185971960652
img_53,5c5403d7114ab80001e4bfe7,Left,2.256,1,1,0.8,1,1,0.464958110489381
img_53,5d510a7e8c23ee000140b64a,Left,8.135,4,1,0.8,1,1,2.74270494428617
img_53,5e9bd025eb6b380e1d66d04c,Left,9.31,1,1,0.8,1,1,1.44577093366831
img_53,5c9e3d5553de260014ce7f98,Left,6.508,2,1,0.8,1,1,0.976996007497108
img_53,5c6e01f1a8f71b0001c1ed34,Left,3.888,2,1,0.8,1,1,0.737628781485821
img_53,5efd440689469118b2540378,Left,4.024,3,1,0.8,1,1,1.00870383061797
img_53,5df1a3387caa1e0c69dca179,Left,5.227,1,1,0.8,1,1,1.17545782586853
img_53,5ea6d737a09cad065e46bc83,,0,0,1,0.8,1,,0
img_53,5c120a94e32f860001657bd1,Left,4.058,1,1,0.8,1,1,0.693698929877944
img_53,5de5157820c5aa09b7a53b89,Left,1.468,1,1,0.8,1,1,0.542568329236967
img_53,5c041a0ce0483e0001f21370,Left,0,0,1,0.8,1,,0
img_53,5e8cb59cf38a3b057a543c1e,Left,7.564,1,1,0.8,1,1,1.41324772136226
img_53,5ec85e9240ce74335fcd7b64,Left,2.335,1,1,0.8,1,1,0.382683372530381
img_53,5b689fa3cda8590001db3c99,Left,6.389,1,1,0.8,1,1,1.47049718639962
img_53,5d474ed70f79810001c36084,Left,0,0,1,0.8,1,,0
img_53,5c7a8e2cc872f3001446f7b3,Left,10.102,1,1,0.8,1,1,2.17001004021672
img_53,5e5e06a0394d0811996bd24a,Left,8.387,1,1,0.8,1,1,1.24251851851852
img_53,5ef1f70124605d063a917fcb,Left,1.935,2,1,0.8,1,1,0.488328075709779
img_53,5ecb01cced3da428165efe9c,Left,4.875,2,1,0.8,1,1,1.16798639146112
img_53,5d293924af9e43001b1e4e22,Left,6.416,1,1,0.8,1,1,1.08099911545428
img_53,5ea664529b1fb66807ced077,Left,0,0,1,0.8,1,,0
img_53,5bf50a11499f2f0001d98ddf,,0,0,1,0.8,1,,0
img_53,5f1ca7a85e7391107f8d7562,Left,2.417,1,1,0.8,1,1,1.18205911078051
img_53,5bcd2885ac406f000177d6b0,Left,1.925,1,1,0.8,1,1,0.464695232347616
img_53,5c5a060fcb75f20001e60f78,Left,1.281,1,1,0.8,1,1,0.331517449308368
img_53,5d547cb99b7c4e0016886fdb,Left,5.481,1,1,0.8,1,1,1.20387453874539
img_53,5f1c56ae47b7400908bae9c9,Left,3.377,1,1,0.8,1,1,0.826207689578822
img_53,5f08dd79938b1e15c0bd56a6,Left,4.004,2,1,0.8,1,1,0.788278821542849
img_53,5c62fbd932207f00016bd19e,Left,3.307,3,1,0.8,1,1,0.58553254778367
img_53,5bd8d12abeca730001cf1926,Left,1.284,1,1,0.8,1,1,0.603355105493163
img_53,5ecd4b6b8ebded08f71361b1,Left,2.72,1,1,0.8,1,1,0.785570910771275
img_53,5efc96a12da8b4056d00cd93,Left,1.482,1,1,0.8,1,1,0.583154622543137
img_53,5e1d4ad0aedc2c0cd69a1278,Left,2.555,1,1,0.8,1,1,0.459788731127067
img_53,5c5c65ccf808d600015155ea,Left,5.828,1,1,0.8,1,1,1.08403261621265
img_53,5e9ce99a8035dd1cf6b23aa7,Left,0,0,1,0.8,1,,0
img_53,5df949909195c66d579887f4,Left,5.977,3,1,0.8,1,1,1.23851262445736
img_53,5e2df47e1996e2000a1da03f,Left,1.288,1,1,0.8,1,1,0.695464362850972
img_53,5e721cdce963f7000d4d26a4,Left,5.122,3,1,0.8,1,1,1.18364800221847
img_53,5d40706844220d00191363da,Left,4.905,1,1,0.8,1,1,1.06352992194276
img_53,5e62d0f9ffed3206751eb55c,Left,6.611,1,1,0.8,1,1,1.27672188957157
img_53,5d4ca0c0112f830016026942,Left,2.638,1,1,0.8,1,1,0.451298895703422
img_53,5d9e6e24348a610012ad4292,Left,3.177,1,1,0.8,1,1,0.795981259238845
img_53,5bf0bf413c1b1c0001ce9336,Left,6.602,1,1,0.8,1,1,0.917615705822579
img_53,5e99dadcb9ea5b047f30a2c2,Left,7.885,1,1,0.8,1,1,1.99980268275369
img_53,5ea97c487b2a16069184abcc,Left,0,0,1,0.8,1,,0
img_53,5d54043a7f6fa40001b13299,Left,1.395,1,1,0.8,1,1,0.295935375351065
img_53,5f0f58b82ab2910f275ed21e,Left,0,0,1,0.8,1,,0
img_53,5ec45b4b30b4c334ecb6cf6b,Left,2.441,1,1,0.8,1,1,0.583456649601177
img_53,5c5d6b55b7ce2100011fa04e,Left,0.291,1,1,0.8,1,1,0.0618490967056323
img_28,5d4556c5d1f123001716bae3,Right,4.072,1,1,0.5,1,0,1.13889355037199
img_28,5dcb016991c2ba7e029b6545,Left,2.03,1,1,0.5,1,1,1.11407893935295
img_28,5e9886c0cb28b607b3e7f42f,Left,2.555,2,1,0.5,1,1,0.832166237826922
img_28,5e6ff43e18d1a809cd0b836a,Left,5.982,2,1,0.5,1,1,2.9041654529566
img_28,5cf23dc994df330018876744,Left,3.931,2,1,0.5,1,1,1.14008120649652
img_28,579540d016a091000112cdf5,Right,9.866,1,1,0.5,1,0,1.5468313944373
img_28,5eea4d6485ba010cd59c2107,Left,0.717,1,1,0.5,1,1,0.232847622502368
img_28,5d92b4debda22b00179a2edf,Left,5.076,1,1,0.5,1,1,1.24277739692488
img_28,5ede038270fe0e000ab7ae54,Left,7.883,1,1,0.5,1,1,2.28811099500755
img_28,5a910c8a6475f900019f8cbc,,0,0,1,0.5,1,,0
img_28,5ce998fda20e6000170c5ce8,Left,0.999,1,1,0.5,1,1,0.467149871405191
img_28,5e8222aec6db759394a891f4,Left,1.782,1,1,0.5,1,1,0.395426543639158
img_28,59d7a9a250f88f000161eb07,Left,6.937,1,1,0.5,1,1,1.79931783106592
img_28,5f204b5558c81f30e9860972,Left,0,0,1,0.5,1,,0
img_28,5b910e2aa067840001b100af,Left,0,0,1,0.5,1,,0
img_28,5da5a0f915b62c00141f609a,Left,7.562,2,1,0.5,1,1,1.67989418577115
img_28,5ad2d9fafb109b0001a32749,Right,6.334,3,1,0.5,1,0,0.9398946706607
img_28,5f1e174460bf5d7ad7a63b8e,Right,2.15,1,1,0.5,1,0,0.586078589049871
img_28,5d62f080d556f20001807aa2,Left,1.501,1,1,0.5,1,1,0.47936678872795
img_28,5f0f39b34102af025bd36ea5,Right,0,4,1,0.5,1,0,0
img_28,5ee24dabbd4b2a3393438be3,Right,2.301,2,1,0.5,1,0,0.590871156191821
img_28,5ecfdd84dc64e1061b97e321,Left,3.419,1,1,0.5,1,1,1.00017552071144
img_28,5f033543945c554f816f6ad7,Left,6.538,1,1,0.5,1,1,1.66641178569608
img_28,5b69032cecb6340001b0cc05,Left,3.521,1,1,0.5,1,1,0.653677282811499
img_28,5eb71d89ed8104645e640ad7,Left,3.206,1,1,0.5,1,1,0.737765201967251
img_28,5f136401b1f46a36f39a8c72,Left,9.901,1,1,0.5,1,1,1.53482721528769
img_28,5739ae9d12d1d8000735d6bb,Left,3.255,1,1,0.5,1,1,1.21557867706948
img_28,5c5403d7114ab80001e4bfe7,Left,9.897,1,1,0.5,1,1,2.03975639162828
img_28,5d510a7e8c23ee000140b64a,Left,1.972,2,1,0.5,1,1,0.664857301798689
img_28,5e9bd025eb6b380e1d66d04c,Right,8.792,3,1,0.5,1,0,1.36532954337398
img_28,5c9e3d5553de260014ce7f98,Left,8.867,1,1,0.5,1,1,1.33113454186799
img_28,5c6e01f1a8f71b0001c1ed34,Left,3.756,1,1,0.5,1,1,0.712585829027969
img_28,5efd440689469118b2540378,Left,2.155,2,1,0.5,1,1,0.540198000740986
img_28,5df1a3387caa1e0c69dca179,Right,8.635,1,1,0.5,1,0,1.9418554288071
img_28,5ea6d737a09cad065e46bc83,Left,6.944,2,1,0.5,1,1,1.87563593755191
img_28,5c120a94e32f860001657bd1,Left,9.461,1,1,0.5,1,1,1.61732025026497
img_28,5de5157820c5aa09b7a53b89,Left,1.501,1,1,0.5,1,1,0.554765028736163
img_28,5c041a0ce0483e0001f21370,Left,0,0,1,0.5,1,,0
img_28,5e8cb59cf38a3b057a543c1e,Left,7.937,1,1,0.5,1,1,1.4829385463316
img_28,5ec85e9240ce74335fcd7b64,Right,8.232,2,1,0.5,1,0,1.34914326452681
img_28,5b689fa3cda8590001db3c99,Left,2.412,1,1,0.5,1,1,0.555147787383921
img_28,5d474ed70f79810001c36084,Right,3.988,1,1,0.5,1,0,1.17001613613026
img_28,5c7a8e2cc872f3001446f7b3,Left,2.522,1,1,0.5,1,1,0.541750675255054
img_28,5e5e06a0394d0811996bd24a,Left,2.678,1,1,0.5,1,1,0.396740740740741
img_28,5ef1f70124605d063a917fcb,Left,0,0,1,0.5,1,,0
img_28,5ecb01cced3da428165efe9c,Left,5.457,3,1,0.5,1,1,1.30742599758017
img_28,5d293924af9e43001b1e4e22,Right,3.419,1,1,0.5,1,0,0.576049871530264
img_28,5ea664529b1fb66807ced077,Right,6.973,2,1,0.5,1,0,1.43592062631097
img_28,5bf50a11499f2f0001d98ddf,Left,5.051,1,1,0.5,1,1,0.893991161682311
img_28,5f1ca7a85e7391107f8d7562,Left,1.793,1,1,0.5,1,1,0.876885389172299
img_28,5bcd2885ac406f000177d6b0,Left,3.037,1,1,0.5,1,1,0.733132166566083
